id,l1_code,l1_name,l1_name_en,l2_code,l2_name,l2_name_en,l3_code,l3_name,l3_name_en,natural_accounting_class,classification_code,full_code,cap_threshold,cap_threshold_large_entity,useful_life_min,useful_life_max
cls_13010504,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,05,المولدات والمفاتيح وأجهزة التوجيه,"Server, Switches & routers",04,130105,13010504,1000,10000,3,7
cls_13010601,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,06,جهاز اتصالات تحت ماء,Underwater communication system,01,130106,13010601,1000,10000,3,7
cls_13010604,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,06,جهاز اتصالات تحت ماء,Underwater communication system,04,130106,13010604,1000,10000,3,7
cls_13010701,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,07,معدات أمن الشبكات,network security equipment,01,130107,13010701,1000,10000,3,7
cls_13010704,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,07,معدات أمن الشبكات,network security equipment,04,130107,13010704,1000,10000,3,7
cls_13010801,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,08,المرسلات,transmitters,01,130108,13010801,1000,10000,3,7
cls_13010804,13,أصول تقنية المعلومات,Information Technology Assets,01,معدات الشبكة,Network Equipment,08,المرسلات,transmitters,04,130108,13010804,1000,10000,3,7
cls_13020101,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,01,معدات عرض الصوت,Audio Presentation Equipment,01,130201,13020101,,,,
cls_13020104,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,01,معدات عرض الصوت,Audio Presentation Equipment,04,130201,13020104,,,,
cls_13020201,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,02,أجهزة إدخال بيانات الحاسوب,Computer Data Input Devices,01,130202,13020201,,,,
cls_13020204,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,02,أجهزة إدخال بيانات الحاسوب,Computer Data Input Devices,04,130202,13020204,,,,
cls_13020301,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,03,شاشات العرض,Display Screens & Monitors,01,130203,13020301,,,,
cls_13020304,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,03,شاشات العرض,Display Screens & Monitors,04,130203,13020304,,,,
cls_13020401,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,04,أجهزة الكمبيوتر المحمولة وأجهزة الكمبيوتر المكتبية,Laptops & Computers,01,130204,13020401,,,,
cls_13020404,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,04,أجهزة الكمبيوتر المحمولة وأجهزة الكمبيوتر المكتبية,Laptops & Computers,04,130204,13020404,,,,
cls_13020501,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,05,أجهزة الاتصالات الشخصية,Personal Communication Devices,01,130205,13020501,,,,
cls_13020504,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,05,أجهزة الاتصالات الشخصية,Personal Communication Devices,04,130205,13020504,,,,
cls_13020601,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,06,أجهزة عرض,Projectors,01,130206,13020601,,,,
cls_13020604,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,06,أجهزة عرض,Projectors,04,130206,13020604,,,,
cls_13020701,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,07,ماسحات ضوئية وطابعات,Scanners & Printers,01,130207,13020701,,,,
cls_13020704,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,07,ماسحات ضوئية وطابعات,Scanners & Printers,04,130207,13020704,,,,
cls_13020801,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,08,معدات فيديو للمؤتمرات,Video Conference Equipment,01,130208,13020801,,,,
cls_13020804,13,أصول تقنية المعلومات,Information Technology Assets,02,تكنولوجيا المعلومات ومعدات الاتصالات المكتبية,Office IT and Communication Equipment,08,معدات فيديو للمؤتمرات,Video Conference Equipment,04,130208,13020804,,,,
cls_13030101,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,01,كاميرات,Cameras,01,130301,13030101,1000,10000,3,7
cls_13030104,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,01,كاميرات,Cameras,04,130301,13030104,1000,10000,3,7
cls_13030201,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,02,معدات إنتاج الميكروفيلم,Microfilm Production Equipment,01,130302,13030201,1000,10000,3,7
cls_13030204,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,02,معدات إنتاج الميكروفيلم,Microfilm Production Equipment,04,130302,13030204,1000,10000,3,7
cls_13030301,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,03,معدات المعالجة الفوتوغرافية,Photographic Processing Equipment,01,130303,13030301,1000,10000,3,7
cls_13030304,13,أصول تقنية المعلومات,Information Technology Assets,03,معدات التصوير الفوتوغرافي والتسجيلات الإعلامية,Photographic and Recording Media Equipment,03,معدات المعالجة الفوتوغرافية,Photographic Processing Equipment,04,130303,13030304,1000,10000,3,7
cls_14010101,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,01,معدات الترشيح,Filtration Equipment,01,مرشحات,Filters,01,140101,14010101,10000,,7,12
cls_14010104,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,01,معدات الترشيح,Filtration Equipment,01,مرشحات,Filters,04,140101,14010104,10000,,7,12
cls_14010201,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,01,معدات الترشيح,Filtration Equipment,02,فواصل,Separators,01,140102,14010201,10000,,15,25
cls_14010204,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,01,معدات الترشيح,Filtration Equipment,02,فواصل,Separators,04,140102,14010204,10000,,15,25
cls_14020101,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,01,القنوات الناقلة,Ducts,01,140201,14020101,10000,,20,30
cls_14020104,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,01,القنوات الناقلة,Ducts,04,140201,14020104,10000,,20,30
cls_14020201,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,02,منظمون السوائل والغاز,Fluid & Gas Regulators,01,140202,14020201,10000,,25,35
cls_14020204,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,02,منظمون السوائل والغاز,Fluid & Gas Regulators,04,140202,14020204,10000,,25,35
cls_14020301,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,03,أنابيب,Pipes,01,140203,14020301,10000,,25,35
cls_14020304,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,03,أنابيب,Pipes,04,140203,14020304,10000,,25,35
cls_14020401,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,04,صمامات,Valves,01,140204,14020401,10000,,20,30
cls_14020404,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,02,توزيع السوائل والغاز,Fluid and Gas Distribution,04,صمامات,Valves,04,140204,14020404,10000,,20,30
cls_14030101,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,01,معدات تدوير الهواء,Air Circulation,01,140301,14030101,10000,,12,20
cls_14030104,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,01,معدات تدوير الهواء,Air Circulation,04,140301,14030104,10000,,12,20
cls_14030201,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,02,وحدات تكييف الهواء,Air Conditioning Units,01,140302,14030201,10000,,12,20
cls_14030204,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,02,وحدات تكييف الهواء,Air Conditioning Units,04,140302,14030204,10000,,12,20
cls_14030301,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,03,وحدات لمعالجة الهواء,Air Handling Units,01,140303,14030301,10000,,12,20
cls_14030304,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,03,وحدات لمعالجة الهواء,Air Handling Units,04,140303,14030304,10000,,12,20
cls_14030401,14,معدات التوزيع والتكييف,Distribution and Conditioning Equipment,03,معدات التدفئة والتهوية,Heating and Ventilating Equipment,04,السخانات,Boilers,01,140304,14030401,10000,,15,25
